Query	Chromosome	Start	End	Score
OD000061.1	JAILWY010000007.1	7987835	7987935	110.0
OD000061.1	JAILWY010000027.1	13934253	13934281	54.7
OD000061.1	JAILWY010000052.1	62414	62441	52.8
OD000061.1	JAILWY010000002.1	4758	4785	52.8
OD000393.1	JAILWY010000013.1	15465908	15465972	65.8
OD000392.1	JAILWY010000015.1	2959186	2959323	148.0
OD000293.1	JAILWY010000002.1	1134254	1134281	52.8
OD000286.1	JAILWY010000005.1	4435	6265	52.8
OD000172.1	JAILWY010000033.1	899	1072	121.0
OD000172.1	JAILWY010000005.1	9001260	9001311	69.4
OD000172.1	JAILWY010000006.1	7064740	7064773	63.9
OD000172.1	JAILWY010000020.1	3210862	3210890	54.7
OD000172.1	JAILWY010000027.1	10896630	10896657	52.8
OD000112.1	JAILWY010000001.1	11743218	11743373	104.0
OD000042.1	JAILWY010000014.1	3958918	3958955	60.2
OD000042.1	JAILWY010000012.1	9891950	9891977	52.8
OD000022.1	JAILWY010000023.1	3116722	3116865	183.0
OD000022.1	JAILWY010000026.1	15993338	15993472	143.0
OD000022.1	JAILWY010000007.1	4406760	4406790	52.8
OA889375.1	JAILWY010000009.1	13112611	13112691	130.0
OA889375.1	JAILWY010000009.1	13136627	13136705	126.0
OA889375.1	JAILWY010000009.1	13028982	13029053	122.0
OA889375.1	JAILWY010000009.1	13105666	13105736	121.0
OA889375.1	JAILWY010000018.1	10671552	10671625	126.0
OA889375.1	JAILWY010000014.1	12179527	12179609	124.0
OA889375.1	JAILWY010000004.1	7094010	7094081	122.0
OA889375.1	JAILWY010000004.1	7138867	7138946	121.0
OA889375.1	JAILWY010000003.1	3909628	3909699	122.0
OA889375.1	JAILWY010000026.1	9648893	9648965	108.0
OA889375.1	JAILWY010000026.1	9649113	9649184	106.0
OA886118.1	JAILWY010000023.1	4265568	4265660	161.0
OA886118.1	JAILWY010000008.1	7072044	7189691	154.0
OA886118.1	JAILWY010000026.1	8114925	8115018	147.0
OA886118.1	JAILWY010000024.1	3581266	3581357	143.0
OA886118.1	JAILWY010000024.1	577902	577992	135.0
OA886118.1	JAILWY010000005.1	9258116	9258818	141.0
OA886118.1	JAILWY010000005.1	9213408	9232096	137.0
OA886118.1	JAILWY010000015.1	8903278	8903359	135.0
OA885608.1	JAILWY010000014.1	12179529	12179609	128.0
OA885608.1	JAILWY010000009.1	13112611	13112690	128.0
OA885608.1	JAILWY010000009.1	13028982	13136698	122.0
OA885608.1	JAILWY010000009.1	13105666	13105736	121.0
OA885608.1	JAILWY010000018.1	10671552	10671625	126.0
OA885608.1	JAILWY010000004.1	7094010	7094081	122.0
OA885608.1	JAILWY010000004.1	7138876	7138946	121.0
OA885608.1	JAILWY010000003.1	3909628	3909699	122.0
OA885608.1	JAILWY010000026.1	9648893	9649184	106.0
OA884884.1	JAILWY010000009.1	13095423	13095521	132.0
OA884884.1	JAILWY010000009.1	13095431	13095512	126.0
OA884884.1	JAILWY010000009.1	13095427	13095512	122.0
OA884884.1	JAILWY010000009.1	13095433	13095512	119.0
OA884884.1	JAILWY010000009.1	13095430	13095509	115.0
OA884884.1	JAILWY010000007.1	8857063	8857153	130.0
OA884884.1	JAILWY010000007.1	8857062	8857137	124.0
OA884884.1	JAILWY010000007.1	8857063	8857144	121.0
OA884884.1	JAILWY010000007.1	8857062	8857134	119.0
OA884884.1	JAILWY010000007.1	8857062	8857141	115.0
OA884884.1	JAILWY010000016.1	2228481	2228563	122.0
OA884884.1	JAILWY010000016.1	2228481	2593915	121.0
OA884884.1	JAILWY010000016.1	2254172	2593926	119.0
OA884884.1	JAILWY010000016.1	2228482	2593908	117.0
OA884884.1	JAILWY010000016.1	2254175	2254252	115.0
OA884884.1	JAILWY010000016.1	2228481	2593908	113.0
OA884884.1	JAILWY010000014.1	11273305	11273393	122.0
OA884884.1	JAILWY010000014.1	11273314	11273395	117.0
OA884884.1	JAILWY010000014.1	11273322	11273393	111.0
OA884884.1	JAILWY010000026.1	2664458	2664551	121.0
OA884884.1	JAILWY010000026.1	2664460	2664532	119.0
OA884884.1	JAILWY010000026.1	2651117	2664531	117.0
OA884884.1	JAILWY010000026.1	2651115	2664533	115.0
OA884884.1	JAILWY010000026.1	2651117	2651188	111.0
OA884884.1	JAILWY010000023.1	16503780	16503861	121.0
OA884884.1	JAILWY010000023.1	16503781	16503859	119.0
OA884884.1	JAILWY010000023.1	16503781	16503852	117.0
OA884884.1	JAILWY010000023.1	16503780	16503861	115.0
OA884884.1	JAILWY010000021.1	3772363	3772442	121.0
OA884884.1	JAILWY010000021.1	3772363	3772435	119.0
OA884884.1	JAILWY010000021.1	3772364	3772452	117.0
OA884884.1	JAILWY010000021.1	3772363	3772435	113.0
OA884884.1	JAILWY010000018.1	2451726	21198191	121.0
OA884884.1	JAILWY010000018.1	2451733	21198184	119.0
OA884884.1	JAILWY010000018.1	2451713	21198184	117.0
OA884884.1	JAILWY010000018.1	2451733	21198184	113.0
OA884884.1	JAILWY010000018.1	937335	937466	86.1
OA884884.1	JAILWY010000008.1	1265292	1265371	121.0
OA884884.1	JAILWY010000008.1	1265299	1265371	119.0
OA884884.1	JAILWY010000008.1	1265299	1265370	117.0
OA884884.1	JAILWY010000008.1	1265299	1265371	113.0
OA884884.1	JAILWY010000002.1	2415453	6657125	121.0
OA884884.1	JAILWY010000002.1	2415453	6657125	119.0
OA884884.1	JAILWY010000002.1	2415461	6657124	117.0
OA884884.1	JAILWY010000002.1	6657045	6657122	115.0
OA884884.1	JAILWY010000002.1	2415453	6657125	113.0
OA884443.1	JAILWY010000005.1	7126294	7126765	340.0
OC016819.1	JAILWY010000026.1	6075390	6075474	135.0
OC016819.1	JAILWY010000024.1	3581809	3581881	124.0
OC016819.1	JAILWY010000007.1	5595749	5595830	124.0
OA883333.1	JAILWY010000009.1	4250985	4251148	137.0
OA882894.1	JAILWY010000014.1	9471581	9471800	122.0
OA882894.1	JAILWY010000014.1	9467952	9468047	117.0
OA882836.1	JAILWY010000024.1	80820	80992	154.0
OA882638.1	JAILWY010000002.1	3280246	3280423	198.0
OA882587.1	JAILWY010000023.1	3469848	3470007	163.0
OA882403.1	JAILWY010000009.1	5730895	5731085	154.0
OA882191.1	JAILWY010000006.1	5032416	5032516	135.0
OA882191.1	JAILWY010000006.1	5032419	5032516	134.0
OA882191.1	JAILWY010000006.1	5019482	5019582	130.0
OA882191.1	JAILWY010000006.1	5019481	5019580	128.0
OA882191.1	JAILWY010000006.1	5019485	5019580	126.0
OA882191.1	JAILWY010000006.1	5032418	5032516	124.0
OA882191.1	JAILWY010000006.1	4953817	5032516	122.0
OA882191.1	JAILWY010000006.1	4953840	4953940	121.0
OA882191.1	JAILWY010000006.1	4954003	4954101	119.0
OA882191.1	JAILWY010000006.1	4954003	5019580	117.0
OA882191.1	JAILWY010000006.1	4953838	5032515	115.0
OA882191.1	JAILWY010000006.1	4953851	4954107	113.0
OA882191.1	JAILWY010000006.1	4954003	5032516	111.0
OA882191.1	JAILWY010000006.1	4953841	5529699	108.0
OA882191.1	JAILWY010000006.1	4953852	5032271	106.0
OA882191.1	JAILWY010000006.1	4954003	5019567	104.0
OA882191.1	JAILWY010000006.1	5529593	5529699	102.0
OA882191.1	JAILWY010000006.1	4953841	5529700	100.0
OA882191.1	JAILWY010000006.1	5032163	5032271	97.1
OA882191.1	JAILWY010000006.1	5529602	5529699	95.3
OA882191.1	JAILWY010000006.1	5032173	5032258	89.8
OA882191.1	JAILWY010000006.1	5032429	5529686	87.9
OA882191.1	JAILWY010000006.1	5032173	5032271	86.1
OA882191.1	JAILWY010000006.1	5019484	5019570	82.4
OA882191.1	JAILWY010000006.1	4954003	4954090	76.8
OA882191.1	JAILWY010000006.1	4953840	4953930	75.0
OA882191.1	JAILWY010000027.1	3344946	3345057	134.0
OA882191.1	JAILWY010000027.1	3344948	3345057	132.0
OA882191.1	JAILWY010000027.1	3344961	3345057	122.0
OA882191.1	JAILWY010000027.1	3344961	3345057	117.0
OA882191.1	JAILWY010000027.1	3344946	3345044	115.0
OA882191.1	JAILWY010000027.1	3344969	3345058	113.0
OA882191.1	JAILWY010000027.1	3344969	3345057	111.0
OA882191.1	JAILWY010000027.1	3344961	3345047	82.4
OA882191.1	JAILWY010000009.1	15052287	15052383	134.0
OA882191.1	JAILWY010000009.1	15052019	15052115	128.0
OA882191.1	JAILWY010000009.1	15052018	15052384	124.0
OA882191.1	JAILWY010000009.1	15052018	15052384	122.0
OA882191.1	JAILWY010000009.1	15052018	15052396	119.0
OA882191.1	JAILWY010000009.1	15052018	15052115	117.0
OA882191.1	JAILWY010000009.1	15052287	15052375	111.0
OA882191.1	JAILWY010000009.1	15052300	15052384	104.0
OA882191.1	JAILWY010000009.1	15052018	15052102	99.0
OA882191.1	JAILWY010000009.1	15052297	15052384	93.5
OA882191.1	JAILWY010000009.1	15052018	15052105	87.9
OA882191.1	JAILWY010000014.1	7262036	7262133	117.0
OA882191.1	JAILWY010000014.1	7262036	7262135	115.0
OA882191.1	JAILWY010000014.1	7262034	7262135	108.0
OA882191.1	JAILWY010000014.1	7262036	7262125	97.1
OA882191.1	JAILWY010000014.1	7262036	7262125	95.3
OA882191.1	JAILWY010000016.1	3047770	3047877	115.0
OA882191.1	JAILWY010000016.1	3047780	3047877	106.0
OA882191.1	JAILWY010000016.1	3047777	3047877	102.0
OA882191.1	JAILWY010000016.1	3047780	3047877	100.0
OA882191.1	JAILWY010000016.1	3047780	3047867	71.3
OA882191.1	JAILWY010000015.1	1690536	1690634	108.0
OA882191.1	JAILWY010000015.1	1690535	1690625	99.0
OA882191.1	JAILWY010000015.1	1690536	1690625	97.1
OA882191.1	JAILWY010000015.1	1690536	1690635	93.5
OA882191.1	JAILWY010000015.1	1690536	1690625	91.6
OA882191.1	JAILWY010000015.1	1690546	1690634	62.1
OA882191.1	JAILWY010000018.1	10635727	10635850	99.0
OA882191.1	JAILWY010000018.1	10635741	10635850	95.3
OA882191.1	JAILWY010000018.1	10635744	10635851	93.5
OA882191.1	JAILWY010000018.1	10635744	10635850	91.6
OA882191.1	JAILWY010000018.1	10635735	10635850	89.8
OA882191.1	JAILWY010000018.1	10635749	10635850	82.4
OA882191.1	JAILWY010000018.1	10635757	10635850	78.7
OA882191.1	JAILWY010000018.1	10635811	10635840	56.5
OA882191.1	JAILWY010000005.1	6946793	6946902	97.1
OA882191.1	JAILWY010000005.1	6946793	6946888	93.5
OA882191.1	JAILWY010000005.1	6946793	6946881	89.8
OA882191.1	JAILWY010000005.1	6946793	6946906	87.9
OA882191.1	JAILWY010000005.1	6946792	6946881	86.1
OA882191.1	JAILWY010000005.1	6946793	6946881	78.7
OA882172.1	JAILWY010000021.1	7308441	7308530	106.0
OA882158.1	JAILWY010000013.1	849791	849821	52.8
OA882150.1	JAILWY010000012.1	16286981	16287008	52.8
OA882115.1	JAILWY010000004.1	11432925	11433008	89.8
OA882071.1	JAILWY010000014.1	18717	18762	56.5
OA882071.1	JAILWY010000007.1	3708487	3708516	56.5
OA882071.1	JAILWY010000025.1	7174054	8679389	54.7
OA882071.1	JAILWY010000018.1	6191194	6191228	54.7
OA882071.1	JAILWY010000009.1	11314560	11314588	54.7
OA882071.1	JAILWY010000004.1	6382600	6382627	52.8
OA882071.1	JAILWY010000002.1	12995471	12995498	52.8
OC008957.1	JAILWY010000028.1	6898954	6898981	52.8
OC006852.1	JAILWY010000007.1	12216143	12216267	115.0
OC006852.1	JAILWY010000008.1	4957972	4958108	110.0
OC006852.1	JAILWY010000008.1	5764377	5764503	102.0
OC006852.1	JAILWY010000008.1	7762915	7763040	89.8
OC006852.1	JAILWY010000008.1	3298827	3298871	56.5
OC006852.1	JAILWY010000014.1	6534064	6534193	108.0
OC006852.1	JAILWY010000014.1	14375722	14375847	106.0
OC006852.1	JAILWY010000014.1	15622264	15622382	99.0
OC006852.1	JAILWY010000014.1	2646879	3082908	97.1
OC006852.1	JAILWY010000014.1	1308623	2403545	86.1
OC006852.1	JAILWY010000012.1	16284835	16284952	108.0
OC006852.1	JAILWY010000012.1	14640958	16692860	95.3
OC006852.1	JAILWY010000012.1	2336582	2336690	86.1
OC006852.1	JAILWY010000012.1	15399161	15399266	80.5
OC006852.1	JAILWY010000004.1	2374028	2374148	108.0
OC006852.1	JAILWY010000004.1	659889	660007	104.0
OC006852.1	JAILWY010000004.1	10744997	10745113	100.0
OC006852.1	JAILWY010000004.1	10813750	10813801	69.4
OC006852.1	JAILWY010000027.1	1091015	1091137	106.0
OC006852.1	JAILWY010000027.1	2539493	2539617	104.0
OC006852.1	JAILWY010000027.1	11852424	11852538	102.0
OC006852.1	JAILWY010000027.1	1015801	1015900	80.5
OC006852.1	JAILWY010000027.1	11374098	11374130	62.1
OC006852.1	JAILWY010000023.1	1953370	3080392	106.0
OC006852.1	JAILWY010000023.1	16368044	16368169	100.0
OC006852.1	JAILWY010000023.1	17506953	17507061	91.6
OC006852.1	JAILWY010000023.1	1597471	1597571	87.9
OC006852.1	JAILWY010000023.1	3695306	3695431	84.2
OC006852.1	JAILWY010000023.1	16738970	16739085	75.0
OC006852.1	JAILWY010000023.1	17131660	17131709	71.3
OC006852.1	JAILWY010000016.1	10469591	10469713	106.0
OC006852.1	JAILWY010000016.1	12550120	12550252	93.5
OC006852.1	JAILWY010000016.1	2879054	2879166	75.0
OC006852.1	JAILWY010000009.1	2741175	2741297	106.0
OC006852.1	JAILWY010000006.1	10788191	10788316	106.0
OC006852.1	JAILWY010000006.1	4840291	4840408	97.1
OC006852.1	JAILWY010000026.1	2810037	2810161	104.0
OC006852.1	JAILWY010000026.1	6470751	6470883	89.8
OC006852.1	JAILWY010000026.1	1066185	1066303	87.9
OC006852.1	JAILWY010000026.1	1422595	1422678	84.2
OC006852.1	JAILWY010000026.1	2565004	2565052	69.4
OC006852.1	JAILWY010000026.1	4122498	4122550	65.8
OC006852.1	JAILWY010000025.1	6519251	6519365	102.0
OC006852.1	JAILWY010000025.1	1185490	6204499	95.3
OC006852.1	JAILWY010000025.1	2523090	2523158	73.1
OC006852.1	JAILWY010000024.1	1900942	1901062	102.0
OC006852.1	JAILWY010000024.1	6453350	6453437	80.5
OC006852.1	JAILWY010000019.1	4013289	4013402	100.0
OC006852.1	JAILWY010000020.1	263634	263752	99.0
OC006852.1	JAILWY010000020.1	596941	597066	89.8
OC006852.1	JAILWY010000015.1	1343242	1343360	99.0
OC006852.1	JAILWY010000015.1	2118608	2118660	65.8
OC006852.1	JAILWY010000015.1	1666406	1666455	63.9
OC006852.1	JAILWY010000011.1	5107541	5107663	95.3
OC006852.1	JAILWY010000011.1	8879516	8879636	80.5
OC006852.1	JAILWY010000011.1	8762047	8762099	71.3
OC006852.1	JAILWY010000011.1	7379345	7379400	65.8
OC006852.1	JAILWY010000010.1	1068801	1068922	91.6
OC006852.1	JAILWY010000005.1	5859207	5859324	91.6
OC006852.1	JAILWY010000005.1	11740993	11741112	86.1
OC006852.1	JAILWY010000028.1	5486687	5486803	89.8
OC006852.1	JAILWY010000028.1	6219817	6219869	71.3
OC006852.1	JAILWY010000028.1	5432069	5432121	65.8
OC006852.1	JAILWY010000022.1	2443902	2443997	89.8
OC006852.1	JAILWY010000017.1	1457553	1457666	89.8
OC006852.1	JAILWY010000017.1	675832	675883	69.4
OC006852.1	JAILWY010000029.1	5381564	5381664	87.9
OC006852.1	JAILWY010000029.1	5179765	5179817	76.8
OC006852.1	JAILWY010000029.1	1608626	1608679	73.1
OC006852.1	JAILWY010000002.1	1992653	1992708	76.8
OC006852.1	JAILWY010000002.1	2160694	2160757	75.0
OC006852.1	JAILWY010000013.1	11073637	11073686	65.8
OC006852.1	JAILWY010000001.1	2618058	14658405	65.8
OC006852.1	JAILWY010000021.1	7679255	7679303	56.5
OC006405.1	JAILWY010000002.1	10147947	10147974	52.8
OC006380.1	JAILWY010000016.1	11907479	11907641	141.0
OC006010.1	JAILWY010000006.1	848235	848275	65.8
OC005022.1	JAILWY010000014.1	5629924	5629951	52.8
OC004728.1	JAILWY010000026.1	9740266	9740293	52.8
OC003890.1	JAILWY010000009.1	8027039	8027066	52.8
OC039300.1	JAILWY010000020.1	5739263	5739339	99.0
OC003414.1	JAILWY010000006.1	8713009	8713102	158.0
OC003414.1	JAILWY010000006.1	8713009	8713104	145.0
OC003414.1	JAILWY010000018.1	14256446	14256540	152.0
OC003414.1	JAILWY010000018.1	14256446	14256543	147.0
OC003414.1	JAILWY010000018.1	8485230	8485327	143.0
OC003414.1	JAILWY010000022.1	890431	890480	87.9
OC003384.1	JAILWY010000026.1	6283817	6284018	174.0
OC003369.1	JAILWY010000014.1	3958918	3958955	60.2
OC002875.1	JAILWY010000027.1	1045479	1045506	52.8
OC002774.1	JAILWY010000040.1	68208	68236	54.7
OC002774.1	JAILWY010000037.1	170736	176966	54.7
OC002774.1	JAILWY010000031.1	73900	73928	54.7
OC002774.1	JAILWY010000027.1	13934559	13944665	54.7
OC002774.1	JAILWY010000026.1	479	17943147	54.7
OC002774.1	JAILWY010000026.1	2195	2222	52.8
OC002774.1	JAILWY010000020.1	6488411	6490421	54.7
OC002774.1	JAILWY010000018.1	47	75	54.7
OC002774.1	JAILWY010000009.1	15602	15630	54.7
OC002774.1	JAILWY010000008.1	236	734	54.7
OC002774.1	JAILWY010000007.1	419	912	54.7
OC002774.1	JAILWY010000005.1	3945	3973	54.7
OC002774.1	JAILWY010000002.1	4733	7234	54.7
OC002774.1	JAILWY010000001.1	3218723	3218750	52.8
OC002374.1	JAILWY010000021.1	7050627	7050654	52.8
OC002219.1	JAILWY010000026.1	847467	847499	56.5
OC001992.1	JAILWY010000029.1	2880644	2880672	54.7
OC001992.1	JAILWY010000012.1	18065211	18065248	52.8
OC001949.1	JAILWY010000007.1	2464186	2464429	294.0
OC001949.1	JAILWY010000001.1	3405352	3405591	267.0
OC001857.1	JAILWY010000011.1	8130883	8131105	119.0
OC001751.1	JAILWY010000027.1	3538524	3538551	52.8
OC001486.1	JAILWY010000002.1	1394110	1394166	78.7
OC001402.1	JAILWY010000009.1	11999727	11999760	58.4
OC001122.1	JAILWY010000020.1	5656892	5657025	132.0
OC001009.1	JAILWY010000018.1	1732530	1732733	167.0
OC001009.1	JAILWY010000006.1	4423056	4423207	121.0
OC036770.1	JAILWY010000021.1	7050626	7050659	56.5
OC036770.1	JAILWY010000021.1	7050620	7050655	54.7
OC000561.1	JAILWY010000014.1	10987280	10987435	182.0
OC000561.1	JAILWY010000002.1	5052778	5052933	182.0
OC000561.1	JAILWY010000023.1	12458919	12459074	176.0
OC000561.1	JAILWY010000011.1	1316281	1316436	176.0
OC000561.1	JAILWY010000003.1	1115900	1116055	171.0
OC000507.1	JAILWY010000077.1	10256	47314	193.0
OC000507.1	JAILWY010000077.1	28097	28366	189.0
OC000507.1	JAILWY010000075.1	5774	24960	193.0
OC000507.1	JAILWY010000067.1	4310	23498	193.0
OC000507.1	JAILWY010000061.1	23605	23873	193.0
OC000507.1	JAILWY010000061.1	4689	4959	183.0
OC000507.1	JAILWY010000054.1	2467	2735	193.0
OC000507.1	JAILWY010000054.1	21384	21592	187.0
OC000507.1	JAILWY010000046.1	13761	32950	193.0
OC000507.1	JAILWY010000015.1	6907892	6908160	193.0
OC000468.1	JAILWY010000029.1	3247603	3247636	58.4
OC000448.1	JAILWY010000011.1	4934183	4934210	52.8
OC000360.1	JAILWY010000010.1	6500517	6500819	309.0
OC000360.1	JAILWY010000011.1	962803	962833	58.4
OC000360.1	JAILWY010000020.1	2459145	2459174	56.5
OC000360.1	JAILWY010000007.1	8929722	8929750	54.7
OC000353.1	JAILWY010000022.1	5510042	5510069	52.8
OC000172.1	JAILWY010000019.1	5014351	5014382	54.7
OC000135.1	JAILWY010000014.1	6217919	6217952	63.9
OC000097.1	JAILWY010000023.1	3116722	3116865	172.0
OC000097.1	JAILWY010000026.1	15993338	15993472	143.0
OC000060.1	JAILWY010000009.1	13116473	13116555	124.0
OC000060.1	JAILWY010000016.1	3746105	3746184	121.0
OC000060.1	JAILWY010000016.1	3765474	3765551	117.0
OC000060.1	JAILWY010000016.1	3740956	3752453	115.0
OC000060.1	JAILWY010000016.1	3742793	3752221	113.0
OC000060.1	JAILWY010000016.1	3743014	4282113	111.0
OC000060.1	JAILWY010000016.1	8707492	8707587	108.0
OC000060.1	JAILWY010000016.1	3402508	3764552	102.0
OC000060.1	JAILWY010000005.1	9261146	9261236	117.0
OC000060.1	JAILWY010000003.1	8950316	8950397	113.0
OC000060.1	JAILWY010000003.1	8935608	8949857	102.0
OC000060.1	JAILWY010000014.1	10701423	10701513	111.0
OC000060.1	JAILWY010000021.1	7434636	7434722	110.0
OC000060.1	JAILWY010000023.1	72381	72452	106.0
OC000060.1	JAILWY010000012.1	11043231	11043314	104.0
OC000060.1	JAILWY010000007.1	1719435	1719462	52.8
OB660810.1	JAILWY010000007.1	6482245	6482324	143.0
OB660810.1	JAILWY010000007.1	1964110	11432132	126.0
OB660810.1	JAILWY010000009.1	6104806	6104877	134.0
OB660810.1	JAILWY010000009.1	13095193	13095265	124.0
OB660810.1	JAILWY010000009.1	6105044	6105115	122.0
OB660810.1	JAILWY010000006.1	6095836	6095911	134.0
OB660810.1	JAILWY010000006.1	5542659	5542739	132.0
OB660810.1	JAILWY010000006.1	5530306	5530379	126.0
OB660810.1	JAILWY010000006.1	4965606	5620124	124.0
OB660810.1	JAILWY010000008.1	1265158	1265231	126.0
OB660810.1	JAILWY010000018.1	21198469	21198560	121.0
OB660810.1	JAILWY010000018.1	10649843	10649917	117.0
OB660607.1	JAILWY010000028.1	6693111	6693195	113.0
OB660607.1	JAILWY010000001.1	17245428	17245518	102.0
OB660048.1	JAILWY010000024.1	3380800	3380827	52.8
OA572584.1	JAILWY010000010.1	11242250	11242278	54.7
OA570982.1	JAILWY010000005.1	73272	73724	167.0
OA570982.1	JAILWY010000028.1	476359	476460	78.7
OA569953.1	JAILWY010000016.1	2625900	2625927	52.8
OA569953.1	JAILWY010000007.1	6554339	6554373	52.8
OA569953.1	JAILWY010000003.1	309726	309753	52.8
OA569938.1	JAILWY010000001.1	11542618	11542648	52.8
OA569936.1	JAILWY010000020.1	5739263	5739339	99.0
OA569529.1	JAILWY010000029.1	5494658	5494693	62.1
OA569303.1	JAILWY010000005.1	73272	73724	187.0
OA569303.1	JAILWY010000028.1	476359	476473	80.5
OA568030.1	JAILWY010000018.1	14256446	14256540	152.0
OA568030.1	JAILWY010000018.1	14256446	14256543	147.0
OA568030.1	JAILWY010000018.1	8485230	8485327	143.0
OA568030.1	JAILWY010000006.1	8713009	8713092	150.0
OA568030.1	JAILWY010000006.1	8713009	8713104	145.0
OA568030.1	JAILWY010000022.1	890431	890480	87.9
OA567407.1	JAILWY010000016.1	2738409	2738625	230.0
OA566433.1	JAILWY010000010.1	4011034	4011319	169.0
OA566276.1	JAILWY010000021.1	7050626	7050655	52.8
OA566223.1	JAILWY010000004.1	12499920	12500074	204.0
OA566223.1	JAILWY010000004.1	3342207	3342385	154.0
OA566223.1	JAILWY010000004.1	3344728	3344787	84.2
OA565874.1	JAILWY010000004.1	3002838	3002967	141.0
OA565810.1	JAILWY010000016.1	11907479	11907641	147.0
OA565747.1	JAILWY010000005.1	73272	73724	182.0
OA565747.1	JAILWY010000014.1	1735469	1735551	104.0
OA565747.1	JAILWY010000028.1	476374	476473	75.0
OA565693.1	JAILWY010000001.1	7104389	7104446	86.1
OA565646.1	JAILWY010000012.1	15994863	15994890	52.8
OA565447.1	JAILWY010000011.1	8141970	8141998	54.7
OA565447.1	JAILWY010000022.1	5510042	5510069	52.8
OA565314.1	JAILWY010000023.1	1317000	11718315	143.0
OA565314.1	JAILWY010000023.1	1317000	1317082	137.0
OA565314.1	JAILWY010000023.1	1316999	11718315	132.0
OA565314.1	JAILWY010000023.1	11718223	11718314	130.0
OA565314.1	JAILWY010000023.1	1317000	1317094	128.0
